Item,OverrideName,OverrideDescription,IconName,TypeA,TypeB,Rank,Rarity,MaxStackCount,Weight,Price,SortID,bInTreasureBox,bNotConsumed,bEnableHandcraft,TechnologyTreeLock,ItemStaticClass,ItemDynamicClass,ItemActorClass,ItemStaticMeshName,VisualBlueprintClassName,VisualBlueprintClassSoft,DropItemType,Editor_RowNameHash,RestoreSatiety,RestoreConcentration,RestoreSanity,RestoreHealth,GrantEffect1Id,GrantEffect1Time,GrantEffect2Id,GrantEffect2Time,GrantEffect3Id,GrantEffect3Time,Durability,ElementType,bSleepWeapon,MagazineSize,SneakAttackRate,PhysicalAttackValue,HPValue,PhysicalDefenseValue,ShieldValue,MagicAttackValue,MagicDefenseValue,PassiveSkillName,WazaID,CorruptionFactor,FloatValue1
Blueprint_WeakerBow_3,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,2,9999,0.0,10000,7001,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,-1197192556,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_WeakerBow_4,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,3,9999,0.0,10000,7002,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,1192832501,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_WeakerBow_5,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,4,9999,0.0,10000,7003,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,-1825464115,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_BowGun_2,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,1,9999,0.0,10000,7004,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,796035021,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_BowGun_3,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,2,9999,0.0,10000,7005,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,500630784,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_BowGun_4,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,3,9999,0.0,10000,7006,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,1152157225,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_BowGun_5,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,4,9999,0.0,10000,7007,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,113077627,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_AssaultRifle_Default2,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,1,9999,0.0,10000,7012,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,276656145,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_AssaultRifle_Default3,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,2,9999,0.0,10000,7013,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,101435202,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_AssaultRifle_Default4,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,3,9999,0.0,10000,7014,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,-68507204,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_AssaultRifle_Default5,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,4,9999,0.0,10000,7015,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,-889977348,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_PumpActionShotgun_2,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,1,9999,0.0,10000,7016,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,-482547598,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_PumpActionShotgun_3,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,2,9999,0.0,10000,7017,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,-817856283,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_PumpActionShotgun_4,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,3,9999,0.0,10000,7018,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,-1479625835,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_PumpActionShotgun_5,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,4,9999,0.0,10000,7019,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,-696981333,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_HandGun_Default_2,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,1,9999,0.0,10000,7008,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,103788459,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_HandGun_Default_3,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,2,9999,0.0,10000,7009,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,-1273901830,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_HandGun_Default_4,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,3,9999,0.0,10000,7010,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,-1383524475,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_HandGun_Default_5,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,4,9999,0.0,10000,7011,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,-732967087,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_Launcher_Default_2,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,1,9999,0.0,10000,7020,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,1844617268,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_Launcher_Default_3,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,2,9999,0.0,10000,7021,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,930217085,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_Launcher_Default_4,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,3,9999,0.0,10000,7022,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,700537707,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_Launcher_Default_5,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,4,9999,0.0,10000,7023,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,289339183,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_FurHelmet_2,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,1,9999,0.0,10000,7024,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,1686816087,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_FurHelmet_3,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,2,9999,0.0,10000,7025,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,1198238862,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_FurHelmet_4,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,3,9999,0.0,10000,7026,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,1683393989,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_FurHelmet_5,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,4,9999,0.0,10000,7027,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,341217360,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_CopperHelmet_2,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,1,9999,0.0,10000,7028,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,1262963784,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_CopperHelmet_3,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,2,9999,0.0,10000,7029,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,350197526,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_CopperHelmet_4,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,3,9999,0.0,10000,7030,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,-1024841356,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_CopperHelmet_5,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,4,9999,0.0,10000,7031,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,1640802591,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_IronHelmet_2,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,1,9999,0.0,10000,7032,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,79563581,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_IronHelmet_3,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,2,9999,0.0,10000,7033,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,1423596993,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_IronHelmet_4,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,3,9999,0.0,10000,7034,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,2119289505,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_IronHelmet_5,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,4,9999,0.0,10000,7035,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,-310826332,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_StealHelmet_2,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,1,9999,0.0,10000,7036,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,2038157715,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_StealHelmet_3,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,2,9999,0.0,10000,7037,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,-288908113,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_StealHelmet_4,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,3,9999,0.0,10000,7038,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,-480085220,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_StealHelmet_5,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,4,9999,0.0,10000,7039,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,-1057331470,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_ClothArmor_2,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,1,9999,0.0,10000,7024,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,-599201397,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_ClothArmor_3,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,2,9999,0.0,10000,7025,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,343239496,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_ClothArmor_4,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,3,9999,0.0,10000,7026,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,-1428211567,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_ClothArmor_5,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,4,9999,0.0,10000,7027,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,-936852922,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_FurArmor_2,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,1,9999,0.0,10000,7028,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,460041197,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_FurArmor_3,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,2,9999,0.0,10000,7029,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,-1224176854,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_FurArmor_4,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,3,9999,0.0,10000,7030,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,-299031811,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_FurArmor_5,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,4,9999,0.0,10000,7031,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,-541762862,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_CopperArmor_2,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,1,9999,0.0,10000,7032,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,2045121582,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_CopperArmor_3,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,2,9999,0.0,10000,7033,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,-792751317,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_CopperArmor_4,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,3,9999,0.0,10000,7034,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,1581684035,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_CopperArmor_5,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,4,9999,0.0,10000,7035,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,-1389896091,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_IronArmor_2,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,1,9999,0.0,10000,7036,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,-2081874059,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_IronArmor_3,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,2,9999,0.0,10000,7037,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,1853579612,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_IronArmor_4,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,3,9999,0.0,10000,7038,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,-2053499199,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_IronArmor_5,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,4,9999,0.0,10000,7039,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,-584807378,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_StealArmor_2,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,1,9999,0.0,10000,7040,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,1283969344,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_StealArmor_3,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,2,9999,0.0,10000,7041,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,1370320552,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_StealArmor_4,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,3,9999,0.0,10000,7042,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,-478378469,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_StealArmor_5,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,4,9999,0.0,10000,7043,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,1040746045,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_ClothArmorHeat_2,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,1,9999,0.0,10000,7044,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,1345606924,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_ClothArmorHeat_3,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,2,9999,0.0,10000,7045,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,-295103073,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_ClothArmorHeat_4,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,3,9999,0.0,10000,7046,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,-180339172,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_ClothArmorHeat_5,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,4,9999,0.0,10000,7047,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,-1321643476,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Blueprint_ClothArmorCold_2,None,None,Blueprint,EPalItemTypeA::Blueprint,EPalItemTypeB::Blueprint,1,1,9999,0.0,10000,7048,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,874909484,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,0.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
